769690830114357248	P
771077379531821057	NONE
772489016352669701	NONE
771317218634149888	NONE
771316436107014144	NONE
771720050017460225	P
771519053211004929	N
772626202238578688	N
772619014820560896	P
772993402791202816	NONE
772207730887122946	N
772279896844464128	NONE
772240073597317120	NONE
774091316183478272	NONE
774749864647274498	P
774995056080084993	NONE
775011782456901633	NONE
774790015209594880	P
774857935503646720	NONE
773374788639268864	N
775076568112701440	P
773171351226122240	NONE
767932620646653952	N
767872843875028993	NONE
768211012495417345	NONE
769133915793686528	P
769215099664039936	NONE
769545027802587136	NONE
769390046210318337	N
767782736664944641	N
767423441452437504	N
768989329154838528	N
769013102457290757	NONE
769002663505752064	P
768598642307506176	NONE
768665778413600768	NONE
768672756409991168	NONE
768692566548213760	P
757597811898781696	NONE
757602234041524224	N
757077849320939520	P
757355012112715776	NONE
757414319772594176	NONE
756826418244415488	NONE
757073772277067776	N
756565904037670912	NONE
758019095879151616	P
756645807756107776	NONE
756616653505437698	NONE
755933229962723328	N
755769959687544833	N
756015295903440896	NONE
759431031422320640	NONE
759783733775835137	NONE
759529525852180482	N
760391744752148480	NONE
760081730623733761	N
760143578794450944	NONE
760492618375532545	NONE
759236031694725121	NONE
760896416667541504	NONE
763075659119951872	NONE
763306552317079552	NONE
765045217237962753	NONE
765025174815113216	NONE
762793889145163777	NONE
765242085775638529	NONE
764675800608145408	NONE
764692006950043648	P
765425712358621185	N
765413630720344066	N
765334266720944128	N
764916427799293952	NONE
754881583937646592	NONE
758195444375818240	N
755067714801131521	NONE
755169779812409345	NONE
758890548182646784	P
755388295081758720	NONE
755234896117952512	N
758283904797192192	NONE
758285619214766080	N
758416357922930694	N
758492361517326337	N
758499052828839936	NONE
766301800890822656	P
766179300181549056	NONE
766493222461845508	NONE
765537241527676929	NONE
766395669905104901	NONE
765640665493544960	N
765742009894182912	NONE
767007430274199552	P
766496881480495104	N
766239845849194497	NONE
765778044598489092	N
765776184059781121	NONE
761026703946723328	NONE
762727393354256384	NONE
759446264564113409	NONE
759433268592799744	NONE
761436543840088064	N
761808082586390529	NONE
761807541554716672	NONE
761772130782547968	N
777224631338033152	P
777580423262142464	NONE
777568106176622593	N
777514447724306433	N
777854711777099776	NONE
777913887953940480	N
778714041367703552	NONE
778663818507481096	NONE
778628460742836225	N
778630634809991168	N
778433914914365444	N
778050380940898304	N
779244878253391873	NONE
783736079924940800	NONE
783298355933933568	NONE
783318730319224832	P
783669473840627712	N
