769690830114357248	P
771077379531821057	NEU
772489016352669701	NONE
771317218634149888	P
771316436107014144	NEU
771720050017460225	P
771519053211004929	NEU
772626202238578688	NONE
772619014820560896	NEU
772993402791202816	NONE
772207730887122946	NONE
772279896844464128	NEU
772240073597317120	P
774091316183478272	NEU
774749864647274498	P
774995056080084993	NONE
775011782456901633	NEU
774790015209594880	P
774857935503646720	NONE
773374788639268864	N
775076568112701440	P
773171351226122240	NONE
767932620646653952	N
767872843875028993	NEU
768211012495417345	N
769133915793686528	P
769215099664039936	N
769545027802587136	N
769390046210318337	N
767782736664944641	NONE
767423441452437504	N
768989329154838528	NEU
769013102457290757	NEU
769002663505752064	NEU
768598642307506176	NEU
768665778413600768	P
768672756409991168	NEU
768692566548213760	P
757597811898781696	NEU
757602234041524224	NEU
757077849320939520	P
757355012112715776	N
757414319772594176	NEU
756826418244415488	NEU
757073772277067776	NONE
756565904037670912	NEU
758019095879151616	NEU
756645807756107776	NEU
756616653505437698	NONE
755933229962723328	N
755769959687544833	N
756015295903440896	NEU
759431031422320640	NEU
759783733775835137	P
759529525852180482	P
760391744752148480	NEU
760081730623733761	P
760143578794450944	N
760492618375532545	NONE
759236031694725121	NEU
760896416667541504	NONE
763075659119951872	NEU
763306552317079552	NEU
765045217237962753	NEU
765025174815113216	NEU
762793889145163777	N
765242085775638529	N
764675800608145408	NEU
764692006950043648	P
765425712358621185	NEU
765413630720344066	N
765334266720944128	NEU
764916427799293952	NEU
754881583937646592	N
758195444375818240	N
755067714801131521	NONE
755169779812409345	NEU
758890548182646784	NEU
755388295081758720	NEU
755234896117952512	NEU
758283904797192192	N
758285619214766080	P
758416357922930694	NEU
758492361517326337	N
758499052828839936	NONE
766301800890822656	P
766179300181549056	NEU
766493222461845508	NEU
765537241527676929	N
766395669905104901	NEU
765640665493544960	P
765742009894182912	P
767007430274199552	P
766496881480495104	NEU
766239845849194497	NEU
765778044598489092	NEU
765776184059781121	P
761026703946723328	P
762727393354256384	NEU
759446264564113409	NEU
759433268592799744	NONE
761436543840088064	N
761808082586390529	NEU
761807541554716672	N
761772130782547968	NEU
777224631338033152	P
777580423262142464	NEU
777568106176622593	N
777514447724306433	NONE
777854711777099776	NEU
777913887953940480	N
778714041367703552	P
778663818507481096	NEU
778628460742836225	NEU
778630634809991168	N
778433914914365444	NEU
778050380940898304	NEU
779244878253391873	NEU
783736079924940800	NONE
783298355933933568	NEU
783318730319224832	P
783669473840627712	NEU
784109537326460929	NEU
784159657350823936	NEU
783124669259841536	NEU
783172969489104896	NEU
784511793905471488	P
784540871651762176	NEU
784521164416806916	NONE
784821333511270400	P
784817880927842304	NEU
784842517791576064	N
784185786946228228	N
785160468319047680	NEU
783745150937735169	N
783899318256279552	NEU
783123335521722368	NONE
785225277936963584	NONE
785310562729103361	P
785260170125250560	NEU
783532540913123328	NEU
783156940239147008	NEU
780613735031316480	NEU
780580504940732416	NEU
780569894513410048	NEU
780499694111916033	N
780586120757309440	NEU
780781581313183744	NEU
780776036489453568	N
780637980356710400	NEU
780764625902137344	NEU
780691209253642240	NEU
780632362216517632	NEU
779891855299383296	NEU
779821928307630080	N
780183609118494720	N
779517832254152704	N
780130420637650944	P
780961748606001152	P
780964893063282688	P
780836952048275456	P
780859368199823364	NEU
780844723883966464	NEU
779893756619268100	NONE
781141283758800896	NONE
780999932253790208	N
780423125091704833	NEU
780411715771039748	P
779539291622019072	NEU
777836746612609024	NONE
783049548474220545	NONE
782975653524049924	NEU
781823357914378241	P
781821498768105472	NEU
781697184634966016	P
781892356903624704	NEU
781920338196230144	NEU
782277166809681920	NONE
782069972658970624	P
782068560600457216	NONE
782254158480936960	NEU
781526421541888000	NONE
781331757681475584	P
782809141005942784	NEU
782813829608636416	N
782830919061307392	P
782802762836738048	NEU
782438718858813440	NEU
782599185849651200	NEU
782610664283963392	P
782308655362342913	NONE
782431920298786816	P
777312720181919744	NEU
777378425917038592	NONE
776977893691953153	NEU
777099921308680192	NEU
776989710510161920	NONE
777274839556030464	NEU
781713247951056896	NONE
781703885366894592	NEU
781320229792079872	N
782082666015420416	NEU
782081513156337664	NEU
782011621375938561	N
775739907620888576	NEU
775802293916692480	NEU
775765534063398916	N
775552107248230400	NEU
775557547424092160	NONE
775526047701880836	NONE
775417781143609344	N
775427372543770624	NEU
776503877269159938	NEU
776500041229987840	N
775888797942685696	P
776474197015072768	NONE
776462525399433216	NEU
776461735712722944	P
776461072941379584	NEU
776456715713802241	P
776457973648556032	P
775665650987524097	P
776165350505349120	NEU
776157943498694658	NEU
776095878968999936	NEU
776142611321159680	NEU
776067419374780417	NEU
776784783603040256	NONE
776776924832133122	N
776862816515096576	NONE
776187620481130496	P
776232633936195589	NEU
775532312696152064	NEU
776637754042118144	NONE
776360342599458816	NEU
774473153791655936	P
777624813389094913	NEU
788562429668003840	NEU
788771382247067648	NEU
788792995176935424	NEU
788222112892936192	P
788227910016593920	NEU
788153019342827520	NEU
787732737696362497	NEU
787730750535761920	NEU
787800586368475136	P
787803254423953408	P
787830912448917505	NEU
788864306456788992	N
788843012327702530	P
788826264400527360	NEU
787698064568020992	NEU
788425788458725376	N
788357788648955904	P
788407561720569858	NEU
789051925467496448	NEU
789177311190929408	NONE
789178002890297345	NEU
788601183103545345	P
788213963704107008	P
788236080025927680	NEU
789316199205244928	N
789264910509285377	NEU
789526770403962880	P
789478011347369985	P
793924059427905537	NEU
794229453278867456	NEU
793879276156248064	P
794450154753576960	NONE
794580353671430144	NEU
794624864955015168	NEU
794677553105485828	NEU
794703539624939520	NEU
